,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
881,TUR_V_F,11246.87359620902,33861.39195834182,17461.48048221905,0.33214445555119393,1000,USD,0,V_F,agriculture
882,UZB_V_F,1366.9258949959728,20796.625449127132,17801.598704387332,0.06572825472766039,1000,USD,0,V_F,agriculture
883,ARM_WAP,440.48780867889,485.6479850024902,377.98026506855484,0.9070104731859052,1000,USD,0,WAP,manufacturing
884,AZE_WAP,6.105568638632983,73.02960216172355,59.90628377763017,0.08360402436688952,1000,USD,0,WAP,manufacturing
885,Africa_WAP,13771.510747727723,78363.57830137876,63263.49041317641,0.17573866643460082,1000,USD,0,WAP,manufacturing
886,America_WAP,1681.176649362741,2703.7504974365797,2193.297048456334,0.6217943005305634,1000,USD,0,WAP,manufacturing
887,Asia_WAP,54287.79093558289,248746.33997768437,175905.69158686636,0.2182455868112599,1000,USD,0,WAP,manufacturing
888,CHN_WAP,137003.45221889502,588336.9991810306,331479.78169807314,0.2328656066329414,1000,USD,0,WAP,manufacturing
889,Europe_WAP,11890.948392083394,151004.08194103252,105718.99735528498,0.078745873881256,1000,USD,0,WAP,manufacturing
890,GEO_WAP,771.4878444943537,794.8549212876231,528.0235577137495,0.9706020857801119,1000,USD,0,WAP,manufacturing
891,KAZ_WAP,19.12688144150667,267.4912174005839,184.70574346068344,0.07150470818211214,1000,USD,0,WAP,manufacturing
892,KGZ_WAP,48.89154714154484,53.380490691546235,48.38819702766409,0.9159066638045668,1000,USD,0,WAP,manufacturing
893,North America_WAP,5124.5069750983075,60783.38277151864,50859.87668806111,0.08430769630510768,1000,USD,0,WAP,manufacturing
894,Oceania_WAP,187.92917765502904,2482.7526938961246,1231.596983988347,0.07569387725046278,1000,USD,0,WAP,manufacturing
895,RUS_WAP,396.7283577146218,2659.5849956019606,371.56026581823784,0.1491692720370562,1000,USD,0,WAP,manufacturing
896,South America_WAP,1342.976318328472,67586.05177174234,58448.03922227009,0.01987061358257902,1000,USD,0,WAP,manufacturing
897,TJK_WAP,12.731872959617897,13.985352497035262,9.511621855032107,0.9103719739861339,1000,USD,0,WAP,manufacturing
898,TKM_WAP,24.727602738728077,41.269977716499554,20.89534421695563,0.5991668546223152,1000,USD,0,WAP,manufacturing
899,TUR_WAP,27039.592963300405,56842.81944464526,40083.40948900361,0.4756905661520209,1000,USD,0,WAP,manufacturing
900,UZB_WAP,388.1602920559759,1641.2673252072195,1418.3827223502801,0.23650034707598191,1000,USD,0,WAP,manufacturing
901,ARM_WHS,23.49162920680261,230.415962264448,31.665909951491933,0.10195313282957935,1000,USD,0,WHS,warehousing
902,AZE_WHS,62.24014742315566,603.5888141969593,33.598201992453745,0.10311680064177903,1000,USD,0,WHS,warehousing
903,Africa_WHS,4574.379619412181,59871.02555122714,10995.841227704608,0.07640389616339922,1000,USD,0,WHS,warehousing
904,America_WHS,1339.083555432815,3936.6520434271647,941.3564447985285,0.3401579668867655,1000,USD,0,WHS,warehousing
905,Asia_WHS,9254.866896116606,333922.81323651125,55681.0411938401,0.027715587343119193,1000,USD,0,WHS,warehousing
906,CHN_WHS,4141.1301368809345,103019.37679008851,6566.314335510392,0.04019758482250256,1000,USD,0,WHS,warehousing
907,Europe_WHS,8791.850910566154,489744.77908255614,50786.350643628575,0.017951903289374554,1000,USD,0,WHS,warehousing
908,GEO_WHS,105.94220189782345,499.42762736763217,146.51595239859915,0.21212723544394282,1000,USD,0,WHS,warehousing
909,KAZ_WHS,116.8907973180366,4473.73141826192,1724.2671882702616,0.026128255451564324,1000,USD,0,WHS,warehousing
910,KGZ_WHS,35.977912817578414,64.3377829481924,5.154292114809835,0.5592034908406683,1000,USD,0,WHS,warehousing
911,North America_WHS,10041.710885249828,209404.6282021051,12692.514100498496,0.04795362438483526,1000,USD,0,WHS,warehousing
912,Oceania_WHS,882.3715714525445,22109.47404509408,4588.502757806704,0.039909206779540546,1000,USD,0,WHS,warehousing
913,RUS_WHS,5627.176850817443,30013.704989731166,4434.526915160403,0.18748691148735935,1000,USD,0,WHS,warehousing
914,South America_WHS,2239.495259690942,74061.9607451706,19121.047060134002,0.030238130845556557,1000,USD,0,WHS,warehousing
915,TJK_WHS,14.324632723240542,592.9400714699859,29.56742421611374,0.02415865179718359,1000,USD,0,WHS,warehousing
916,TKM_WHS,111.51785265336231,624.0408530124257,75.18294132152282,0.17870280786110937,1000,USD,0,WHS,warehousing
917,TUR_WHS,907.188187018498,50929.798026625416,8847.472252457948,0.01781252276995546,1000,USD,0,WHS,warehousing
918,UZB_WHS,56.39523343208281,362.99078060767,29.93676357674893,0.15536271565264978,1000,USD,0,WHS,warehousing
919,ARM_WHT,0.08204161228821703,169.54020661548847,9.130217102004675,0.0004839065253369938,1000,USD,0,WHT,agriculture
920,AZE_WHT,0.5851171901323705,301.7120357115103,293.76704200048493,0.0019393233311111439,1000,USD,0,WHT,agriculture
921,Africa_WHT,22.46176137913435,11751.305662964867,5064.928283325916,0.0019114268680734175,1000,USD,0,WHT,agriculture
922,America_WHT,160.1828171708738,212.1330106981767,57.034463724239494,0.7551055662844585,1000,USD,0,WHT,agriculture
923,Asia_WHT,249.77219361887663,77438.09434988473,33497.26205245285,0.003225443442478623,1000,USD,0,WHT,agriculture
924,CHN_WHT,7.7699656240079955,86136.92357777702,13564.760732755969,9.020481927233138e-05,1000,USD,0,WHT,agriculture
925,Europe_WHT,6930.675651254172,33128.693873372606,12492.64222191134,0.20920461512141733,1000,USD,0,WHT,agriculture
926,GEO_WHT,0.6640840068022251,82.1952427573301,10.587799414374686,0.008079348445540088,1000,USD,0,WHT,agriculture
927,KAZ_WHT,1217.874137107565,3205.9159084396842,1826.9524620797743,0.37988336933650363,1000,USD,0,WHT,agriculture
928,KGZ_WHT,0.4582367658100935,88.1752569244603,7.460175103790889,0.0051968860856585275,1000,USD,0,WHT,agriculture
929,North America_WHT,6971.952088293665,23499.779878634217,4785.204404487545,0.296681591244712,1000,USD,0,WHT,agriculture
930,Oceania_WHT,6753.691215442978,8130.143183710071,953.055138579769,0.8306976965639405,1000,USD,0,WHT,agriculture
931,RUS_WHT,16210.692021085339,20134.534663284892,6005.8585785620335,0.8051187818432854,1000,USD,0,WHT,agriculture
932,South America_WHT,7717.985146277186,12544.686932243803,1130.4784086998293,0.6152393589384466,1000,USD,0,WHT,agriculture
933,TJK_WHT,0.3368182608612034,422.248905501918,94.3319399993089,0.0007976770489454199,1000,USD,0,WHT,agriculture
934,TKM_WHT,130.0845732529629,143.2076318205924,105.2501138088593,0.9083634133125684,1000,USD,0,WHT,agriculture
935,TUR_WHT,3607.2807733943255,11057.909127514931,2742.275714357055,0.3262172560650259,1000,USD,0,WHT,agriculture
936,UZB_WHT,2.2856536398331446,1712.1899385384315,1157.335623304681,0.0013349299563015983,1000,USD,0,WHT,agriculture
937,ARM_WOL,0.12480617070404916,29.049843940283647,1.1810172551160172,0.004296276804812003,1000,USD,0,WOL,agriculture
938,AZE_WOL,0.5979772077088914,32.28622888252897,29.39311281480441,0.018521122732685406,1000,USD,0,WOL,agriculture
939,Africa_WOL,421.1078451384475,5375.610362824194,1112.6241217192464,0.07833675000901838,1000,USD,0,WOL,agriculture
940,America_WOL,12.507723178826307,24.32552621827098,8.538667270207032,0.5141809910542332,1000,USD,0,WOL,agriculture
941,Asia_WOL,144.4706084898684,4853.62667659428,2868.294598833728,0.02976549663091133,1000,USD,0,WOL,agriculture
942,CHN_WOL,7.427228116516965,8857.195453098842,6142.63370354364,0.000838553033614994,1000,USD,0,WOL,agriculture
943,Europe_WOL,343.2998891231478,3252.953994047006,2021.8482686919922,0.10553481228182013,1000,USD,0,WOL,agriculture
944,GEO_WOL,19.075662090388963,74.5919816010317,59.17838670777899,0.25573341371219344,1000,USD,0,WOL,agriculture
945,KAZ_WOL,8.925935538627193,263.0016605004747,232.58544232139553,0.03393870411936461,1000,USD,0,WOL,agriculture
946,KGZ_WOL,4.026889096556822,81.08241735349581,17.49690746408842,0.04966414702463487,1000,USD,0,WOL,agriculture
947,North America_WOL,54.36722797401324,1034.5815655984172,741.5111455002803,0.052549967814829984,1000,USD,0,WOL,agriculture
948,Oceania_WOL,4010.9163807034524,4676.15723544462,392.9416134727802,0.8577377061449657,1000,USD,0,WOL,agriculture
949,RUS_WOL,5.853165444280749,56.472116863245915,3.6702203431572387,0.1036469990748691,1000,USD,0,WOL,agriculture
950,South America_WOL,182.58762624760715,987.9262497461073,489.8930364101707,0.18481908573087452,1000,USD,0,WOL,agriculture
951,TJK_WOL,13.320635730853905,41.05594085253097,16.50811241373555,0.3244508700628822,1000,USD,0,WOL,agriculture
952,TKM_WOL,16.620473198870105,31.39885450728365,14.47975334132635,0.5293337435292305,1000,USD,0,WOL,agriculture
953,TUR_WOL,2.9214623126599033,86.37101614468632,35.721100215121574,0.03382456804451566,1000,USD,0,WOL,agriculture
954,UZB_WOL,1.66593625812009,679.8373288307009,68.83566948768987,0.002450492474406265,1000,USD,0,WOL,agriculture
