2372
2474
3226
3230
2121
1227
2000
152
3235
155
1753
1991
486
1992
1977
2450
2459
1710
3117
1308
1978
1501
571
1415
1413
1224
1414
3206
554
3118
3158
428
429
427
1739
3195
1309
556
1310
484
1709
1613
485
3119
487
1509
546
1722
1721
1398
157
1671
3205
1676
1743
1332
544
555
2105
2104
2106
3181
2102
272
1654
439
848
1746
529
1507
440
2238
2640
2258
1383
2985
2986
2260
2257
271
2072
2648
2259
545
3238
2370
1732
2446
2395
2394
2371
2430
3216
2067
621
1720
1512
1331
2068
1397
2695
404
413
414
415
237
1723
1725
267
2100
2103
2098
2090
2089
2099
2101
153
3197
2225
3163
2639
2641
147
245
150
3112
3113
417
1833
1225
1228
268
1834
1830
1826
2087
2451
2461
3179
3069
236
3058
3231
3223
1656
1385
1729
1528
1396
1531
1535
1534
1536
1530
471
1004
1005
1006
563
1007
2299
151
418
1386
2667
1382
2095
1508
574
569
1663
573
1672
3115
3116
159
605
160
1226
2091
3012
3007
3008
3009
3011
1239
1803
557
1605
3070
3067
2094
1167
2093
2096
2092
2448
564
540
539
400
1673
1674
1675
2416
2403
2418
2417
2415
2402
1662
3194
1505
1506
1268
3198
2373
2471
40
1537
1538
541
542
321
2226
323
2673
1241
1539
1735
