1958
596
2334
19
1525
614
316
609
1339
1328
1989
1351
32
1766
1198
1573
1441
1183
391
1306
1220
1268
119
568
290
1145
1273
1003
1918
1216
1246
1879
122
1208
1175
1683
370
1513
1106
2379
1527
2223
213
2373
1604
1162
155
2355
1172
1473
