,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
616,America_OXT,210.11740487614153,1559.0492344716135,78.55259231398418,0.13477278345693403,1000,USD,0,OXT,mining
617,Asia_OXT,23207.927296078557,228115.50739984345,3035.6420077350053,0.10173761337233175,1000,USD,0,OXT,mining
618,CHN_OXT,2667.453370672107,219509.04626377404,139.04281712187162,0.01215190633859686,1000,USD,0,OXT,mining
619,Europe_OXT,18526.842217996353,178768.15474669935,17397.91573602554,0.10363614394435886,1000,USD,0,OXT,mining
620,GEO_OXT,348.69222399420994,397.3295703038555,5.343457546593395,0.8775894120529453,1000,USD,0,OXT,mining
621,KAZ_OXT,2622.8044970856135,8890.470059013067,730.8081754284075,0.2950130285211007,1000,USD,0,OXT,mining
622,KGZ_OXT,143.74849041521668,200.97228810923886,1.3271420722206886,0.7152652326726853,1000,USD,0,OXT,mining
623,North America_OXT,23561.500564051286,263519.5863057657,119481.29504001862,0.08941081342133152,1000,USD,0,OXT,mining
624,Oceania_OXT,59386.850250635485,105522.02924905354,1782.6525301123495,0.5627910178875578,1000,USD,0,OXT,mining
625,South America_OXT,67752.03493216552,104848.11503406109,1469.3279719432273,0.6461922077488519,1000,USD,0,OXT,mining
626,TJK_OXT,330.71167649937405,395.47462946936605,2.470423861144503,0.8362399300888438,1000,USD,0,OXT,mining
627,TKM_OXT,139.96869790890412,1630.0543222240017,2.94814314353311,0.08586750515034042,1000,USD,0,OXT,mining
628,TUR_OXT,3688.7905396888746,12834.364523778204,340.7039679447785,0.2874151293470478,1000,USD,0,OXT,mining
629,UZB_OXT,5.185160149710905,781.3521810447407,1.0182211317363299,0.006636137039737781,1000,USD,0,OXT,mining
630,ARM_PCR,0.0020121110840777066,0.75434816776511,0.344784581159303,0.0026673506612191317,1000,USD,0,PCR,manufacturing
631,AZE_PCR,0.0068097190021606,4.229658160189919,2.204334532437281,0.001609992756921716,1000,USD,0,PCR,manufacturing
632,Africa_PCR,30.402019873076917,13577.875157426844,10391.855754177326,0.0022390852412903194,1000,USD,0,PCR,manufacturing
633,America_PCR,146.7717681664916,975.7186608384353,662.3472917297008,0.1504242709065035,1000,USD,0,PCR,manufacturing
634,Asia_PCR,9428.725483792077,190488.4319713029,150312.26061005882,0.049497627683829724,1000,USD,0,PCR,manufacturing
635,CHN_PCR,524.174943435234,64612.021083175605,24346.04548768278,0.008112653568914972,1000,USD,0,PCR,manufacturing
636,Europe_PCR,279.2884146746975,10256.103455972256,5843.1686075401485,0.027231435005861258,1000,USD,0,PCR,manufacturing
637,GEO_PCR,0.02188142847000068,1.1183132688106527,0.5631219063914162,0.01956645698505571,1000,USD,0,PCR,manufacturing
638,KAZ_PCR,21.26584335509307,102.58134898205924,75.98095044397608,0.20730711348719266,1000,USD,0,PCR,manufacturing
