,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
0,ARM_ATP,116.15373109860104,225.32944005856405,114.61601593414873,0.5154840444657929,1000,USD,0,ATP,transport
1,AZE_ATP,352.94276988770923,1174.8504836711058,979.9666902979618,0.3004150526327859,1000,USD,0,ATP,transport
2,Africa_ATP,13679.35913037599,44131.66594305283,22495.06853889535,0.30996697808842594,1000,USD,0,ATP,transport
3,America_ATP,3850.9946722199415,5808.3836379229515,2617.941222126009,0.6630062530781864,1000,USD,0,ATP,transport
4,Asia_ATP,43155.41170394445,281447.61719562265,143284.25289630253,0.15333372559323857,1000,USD,0,ATP,transport
5,CHN_ATP,13729.939132056163,155137.80530131707,29474.29706176972,0.08850156868849039,1000,USD,0,ATP,transport
6,Europe_ATP,51103.29021522477,226577.23506752122,114247.27743878202,0.22554468104439407,1000,USD,0,ATP,transport
7,GEO_ATP,199.5202392875011,467.4896409364252,194.69192536489462,0.4267907175180257,1000,USD,0,ATP,transport
8,KAZ_ATP,504.0128278861272,2517.172192787208,1466.9271680025206,0.20022977741862194,1000,USD,0,ATP,transport
9,KGZ_ATP,135.01512697938063,181.96769002651084,84.65578598939318,0.7419730775266219,1000,USD,0,ATP,transport
10,North America_ATP,62498.34393336724,313195.98465205036,169461.7645863621,0.19955027202152892,1000,USD,0,ATP,transport
11,Oceania_ATP,10056.306962402463,36290.86502205929,9660.742079607873,0.27710298325183946,1000,USD,0,ATP,transport
12,RUS_ATP,18221.666046655213,23705.91206437341,13641.94993075331,0.7686549244413915,1000,USD,0,ATP,transport
13,South America_ATP,5592.308251376252,50200.88067731326,19718.221089617633,0.11139860846910447,1000,USD,0,ATP,transport
14,TJK_ATP,623.2092356885748,775.452284758112,401.82784090417005,0.8036719317720153,1000,USD,0,ATP,transport
15,TKM_ATP,263.1453646652318,480.4331601411548,166.91882666233712,0.5477252331789874,1000,USD,0,ATP,transport
16,TUR_ATP,9150.6892511643,20164.587853685905,12556.302019580524,0.45379996445063153,1000,USD,0,ATP,transport
17,UZB_ATP,351.8714496896076,571.7415077502648,298.9016582304209,0.6154379993752424,1000,USD,0,ATP,transport
18,ARM_BPH,307.84851893224226,328.26380701952155,232.53710925556916,0.9378082881794361,1000,USD,0,BPH,manufacturing
19,AZE_BPH,13.678008262699741,22.401570587784462,10.376829143256208,0.6105825575532787,1000,USD,0,BPH,manufacturing
20,Africa_BPH,835.5395685282087,16598.15349707466,8441.028445143571,0.05033930844629605,1000,USD,0,BPH,manufacturing
21,America_BPH,250.51266732526904,2081.2111037898394,625.6579884313348,0.1203686963177791,1000,USD,0,BPH,manufacturing
22,Asia_BPH,26739.670701811898,256430.39634823066,53601.57085991122,0.104276525258338,1000,USD,0,BPH,manufacturing
23,CHN_BPH,20558.5312443612,1024964.0118967777,98020.35102020176,0.020057807889582384,1000,USD,0,BPH,manufacturing
24,Europe_BPH,153987.77388828635,495313.35312043736,170023.54922470238,0.3108896073933295,1000,USD,0,BPH,manufacturing
25,GEO_BPH,117.28050158337656,166.62158607763226,74.11090041091117,0.7038733956639525,1000,USD,0,BPH,manufacturing
26,KAZ_BPH,59.72454300320251,1044.4753253390693,779.2663347039802,0.057181382416874295,1000,USD,0,BPH,manufacturing
27,KGZ_BPH,15.548727938135702,20.778185085050726,9.26498586371354,0.7483198303649022,1000,USD,0,BPH,manufacturing
28,North America_BPH,53989.61524798821,235493.2503650943,102118.98898708657,0.22926183728954447,1000,USD,0,BPH,manufacturing
29,Oceania_BPH,3253.622301251034,13077.586268964511,8998.73058552315,0.24879379377312702,1000,USD,0,BPH,manufacturing
30,RUS_BPH,1482.1704041548912,5481.911315547339,1219.0051438400826,0.2703747504909982,1000,USD,0,BPH,manufacturing
31,South America_BPH,2162.316195695032,50839.96542941156,20331.603625118823,0.04253181876563797,1000,USD,0,BPH,manufacturing
32,TJK_BPH,1.6525749777253202,3.7903981289834694,1.6582225117156613,0.4359898146553057,1000,USD,0,BPH,manufacturing
33,TKM_BPH,8806.894160541302,8839.8720782421,8782.791401427017,0.9962694123388993,1000,USD,0,BPH,manufacturing
34,TUR_BPH,4651.859001607151,8855.108334267856,3377.3603929898786,0.5253305579114373,1000,USD,0,BPH,manufacturing
35,UZB_BPH,1167.9111039626446,1644.9626187443976,510.38027769627564,0.7099924889807605,1000,USD,0,BPH,manufacturing
36,ARM_B_T,1545.1995746271741,2487.091428742959,1633.7343701074522,0.6212878050117193,1000,USD,0,B_T,manufacturing
37,AZE_B_T,38.898081483882606,286.35713826359626,254.9714747503062,0.13583765265902437,1000,USD,0,B_T,manufacturing
38,Africa_B_T,4368.709985485181,107690.7748579916,77263.67998010895,0.04056717013361693,1000,USD,0,B_T,manufacturing
39,America_B_T,1066.677887082037,5801.919776141079,3100.978711728649,0.18384912722655677,1000,USD,0,B_T,manufacturing
40,Asia_B_T,4701.125731238543,278456.06507101556,201759.35012922747,0.01688282756577631,1000,USD,0,B_T,manufacturing
41,CHN_B_T,1423.8807662215117,471092.80865898845,160114.61493418424,0.003022505841841923,1000,USD,0,B_T,manufacturing
42,Europe_B_T,35837.83742313666,298764.1628238151,158628.92707858997,0.11995360181224506,1000,USD,0,B_T,manufacturing
43,GEO_B_T,790.3245646578254,1846.019778490087,1291.170618198235,0.4281235628495025,1000,USD,0,B_T,manufacturing
44,KAZ_B_T,386.9503256002837,2535.978521466356,2367.117925016473,0.15258422826725712,1000,USD,0,B_T,manufacturing
